1.000000000000000000e+03 6.343695800751447678e-03 4.936599433422088623e-01 5.420101433992385864e-02 4.758596792817115784e-02 1.393086016178131104e-01 3.290433378424495459e-04 -2.031244039535522461e-01 4.731807485222816467e-02 -8.998306840658187866e-02 3.643658459186553955e-01 2.182681672275066376e-02 5.123193189501762390e-02 -2.817866951227188110e-02 -6.484395265579223633e-02 -5.997498705983161926e-02 -5.803869664669036865e-02 -2.719161808490753174e-01 -1.222933530807495117e-01 -5.111708864569664001e-02 1.911681704223155975e-02 -3.894058614969253540e-02 -5.175142362713813782e-02 1.581497788429260254e-01 -8.426569402217864990e-03 -7.514645904302597046e-02 -5.769151262938976288e-03 -5.666393041610717773e-02 -1.065013036131858826e-01 -3.008725494146347046e-02 -7.549663633108139038e-02 -9.430750459432601929e-02 4.089642688632011414e-02 -4.143995419144630432e-02 -1.474524736404418945e-01 6.071639806032180786e-02 -2.678258530795574188e-02 -5.251659080386161804e-02 8.351309597492218018e-02 -3.480476886034011841e-02 -9.536366164684295654e-02 7.132245693355798721e-03 -4.821878299117088318e-02 -3.233278542757034302e-02 -3.666982054710388184e-02 -4.732917621731758118e-02 3.585398895666003227e-03 -3.432077914476394653e-02 -3.331734240055084229e-02 -2.534077130258083344e-02 -6.542006880044937134e-02 -3.225773572921752930e-02 -6.457598507404327393e-02 -7.670979946851730347e-02 -4.099292308092117310e-02 1.359800994396209717e-01 -8.580994606018066406e-02 1.237121000885963440e-01 1.068036481738090515e-01 -1.701994091272354126e-01 1.323343217372894287e-01 2.218537777662277222e-01 8.216886967420578003e-02 1.411849409341812134e-01 1.998843252658843994e-01 -1.880207806825637817e-01 2.202536761760711670e-01
2.000000000000000000e+03 4.614899680018424988e-02 -1.896925084292888641e-02 -7.295083254575729370e-02 -3.595575981307774782e-04 -3.249848494306206703e-03 -2.515514940023422241e-02 1.848017238080501556e-02 -3.793749585747718811e-02 -1.768121309578418732e-02 -2.880284935235977173e-02 -2.741017192602157593e-02 3.971147164702415466e-02 -5.773311480879783630e-02 1.085414737462997437e-01 -5.995168164372444153e-02 -2.003902345895767212e-01 3.306989967823028564e-01 -1.295005232095718384e-01 -9.271978051401674747e-04 -8.497792296111583710e-03 -3.029667027294635773e-02 7.042231410741806030e-02 -1.202874630689620972e-01 1.241655554622411728e-02 -1.125840190798044205e-02 -1.663918979465961456e-02 -4.108912125229835510e-02 -1.359817385673522949e-02 -1.877493225038051605e-02 -3.796061873435974121e-02 -1.325565483421087265e-02 -2.770228870213031769e-02 -3.090632706880569458e-02 -9.852348826825618744e-03 -2.682170644402503967e-02 -2.333888225257396698e-02 -1.355718914419412613e-02 -2.766438573598861694e-02 -3.035647049546241760e-02 -1.242916658520698547e-02 -2.541433274745941162e-02 -3.006262518465518951e-02 -2.120889350771903992e-02 -2.091758325695991516e-02 -7.936378568410873413e-02 -2.061475813388824463e-01 -4.313667118549346924e-02 -5.983854532241821289e-01 1.103776693344116211e-01 -2.897230908274650574e-02 2.578830122947692871e-01 1.880555152893066406e-01 -5.154009535908699036e-02 4.024213254451751709e-01 4.786226525902748108e-02 9.022585116326808929e-03 1.522585749626159668e-01 -3.401440335437655449e-03 -3.022559359669685364e-02 1.280258744955062866e-01 1.020834967494010925e-01 6.907718628644943237e-02 1.087509319186210632e-01 9.752779267728328705e-03 7.842634804546833038e-03 1.033098846673965454e-01
3.000000000000000000e+03 9.560681879520416260e-02 -2.809383720159530640e-02 6.363146007061004639e-02 1.581430435180664062e-01 -9.257699549198150635e-02 -6.397992372512817383e-03 7.672319412231445312e-01 -4.770878255367279053e-01 -2.518346011638641357e-01 1.214451417326927185e-01 -3.577093780040740967e-02 1.157014667987823486e-01 4.503324627876281738e-02 -4.117094725370407104e-02 -9.095083177089691162e-02 5.936208367347717285e-02 -5.608345568180084229e-02 -1.141452044248580933e-01 1.101053506135940552e-02 2.731867134571075439e-02 -7.229109108448028564e-02 -8.611351251602172852e-03 9.413832798600196838e-03 -3.500267863273620605e-02 2.549976110458374023e-03 -1.274570822715759277e-03 -4.000302776694297791e-02 -6.563244387507438660e-03 5.089025944471359253e-04 -2.278538979589939117e-02 -9.421689435839653015e-03 -7.556774653494358063e-03 -2.065320871770381927e-02 -6.973780691623687744e-03 -6.644825916737318039e-03 -5.340537987649440765e-03 -7.085303310304880142e-03 -3.882989054545760155e-03 -1.155716553330421448e-02 -5.565865896642208099e-03 -5.540722981095314026e-03 -1.444065943360328674e-02 5.213752388954162598e-03 -1.096965745091438293e-03 -2.349504828453063965e-02 6.290131714195013046e-03 1.279701129533350468e-03 -1.135381869971752167e-02 2.751078456640243530e-03 -8.362198714166879654e-04 -5.870575085282325745e-03 -5.070352344773709774e-04 2.161872107535600662e-04 -4.868794931098818779e-04 5.048635066486895084e-04 -2.131803485099226236e-04 -5.699223838746547699e-04 -1.113435602746903896e-03 -1.042422838509082794e-03 -4.084929241798818111e-04 6.673738826066255569e-04 -7.771770469844341278e-06 3.464415203779935837e-05 8.795406902208924294e-04 2.457020455040037632e-04 1.904565142467617989e-04
4.000000000000000000e+03 -2.788516581058502197e-01 -4.386567771434783936e-01 -2.353278249502182007e-01 1.829135604202747345e-02 1.169860456138849258e-02 -4.870551824569702148e-02 2.849844694137573242e-01 3.427477478981018066e-01 -4.313623309135437012e-01 6.025487929582595825e-02 1.488347500562667847e-01 4.857481122016906738e-01 1.156580541282892227e-02 7.798993028700351715e-03 -6.896049715578556061e-03 7.602297700941562653e-03 4.706532228738069534e-03 4.212983418256044388e-03 8.951337076723575592e-03 1.714378740871325135e-04 7.591054774820804596e-03 1.224563270807266235e-02 4.335761535912752151e-03 1.620389666641131043e-04 4.295237828046083450e-03 -1.039477158337831497e-02 2.537046745419502258e-02 -4.971374291926622391e-03 -2.285951934754848480e-02 4.190941154956817627e-02 3.121171146631240845e-02 -1.829358981922268867e-03 4.214300215244293213e-02 4.688175767660140991e-02 1.809132518246769905e-03 5.376795306801795959e-02 4.031861573457717896e-02 1.119548175483942032e-02 2.682305499911308289e-02 2.429509535431861877e-02 -1.306589506566524506e-02 5.868364125490188599e-02 -1.532023586332798004e-02 -1.641872711479663849e-02 1.102430466562509537e-02 -2.256304211914539337e-02 -1.950580812990665436e-02 6.412358023226261139e-03 -1.921388320624828339e-02 -1.647471822798252106e-02 8.314893580973148346e-03 -1.400970481336116791e-02 -1.293489057570695877e-02 1.113876421004533768e-02 -2.550933137536048889e-02 -1.717610098421573639e-02 4.535997286438941956e-03 -2.721270360052585602e-02 -1.931695826351642609e-02 8.224354125559329987e-03 -2.344096638262271881e-02 -1.405164133757352829e-02 1.215166594192851335e-05 -2.989922277629375458e-02 -1.759910769760608673e-02 2.583548193797469139e-03
5.000000000000000000e+03 3.247580258175730705e-03 1.091297436505556107e-02 1.569621637463569641e-02 4.811313934624195099e-03 6.694810930639505386e-03 1.612163148820400238e-02 8.078793063759803772e-03 1.995158614590764046e-03 1.507675554603338242e-02 7.376215420663356781e-03 8.224333636462688446e-03 1.433831639587879181e-02 -1.001831842586398125e-03 2.280858810991048813e-03 2.088416554033756256e-02 -1.022101752460002899e-02 1.905099954456090927e-03 2.477330900728702545e-02 4.730099812150001526e-03 6.020207656547427177e-04 1.441403478384017944e-02 8.400755003094673157e-03 9.277699282392859459e-04 1.133925933390855789e-02 3.439766122028231621e-03 -2.459865994751453400e-03 7.965538650751113892e-03 -3.438219428062438965e-03 -2.341894619166851044e-02 2.805288322269916534e-02 1.354097016155719757e-02 2.707638032734394073e-02 6.351070478558540344e-03 5.644478648900985718e-02 5.531882122159004211e-02 4.902896285057067871e-02 -1.054268982261419296e-02 7.245422154664993286e-02 -4.458186775445938110e-02 -8.054853533394634724e-04 -2.788882143795490265e-02 9.596908465027809143e-03 -2.818930894136428833e-02 -1.661133393645286560e-02 -3.720887005329132080e-02 -2.091343849897384644e-01 -6.672941893339157104e-02 -2.313256561756134033e-01 1.440237164497375488e-01 2.704722061753273010e-02 1.501326411962509155e-01 2.914929091930389404e-01 3.372400254011154175e-02 3.031787276268005371e-01 -4.105465114116668701e-02 -1.621746644377708435e-02 -5.547039210796356201e-02 -3.459665775299072266e-01 3.471862971782684326e-01 -9.690941870212554932e-02 2.457090020179748535e-01 -8.894281834363937378e-02 1.704671233892440796e-01 -1.388728171586990356e-01 -3.570850789546966553e-01 -3.909514546394348145e-01
6.000000000000000000e+03 1.920391917228698730e-01 2.216444611549377441e-01 1.167231649160385132e-01 1.996876001358032227e-01 1.463803201913833618e-01 1.351564824581146240e-01 2.692220211029052734e-01 7.383991777896881104e-02 1.764999479055404663e-01 2.252198904752731323e-01 1.960402280092239380e-01 1.353011876344680786e-01 7.081113755702972412e-02 7.377109676599502563e-02 1.004622504115104675e-01 4.424111917614936829e-02 9.594736993312835693e-02 5.852371081709861755e-02 2.046187780797481537e-02 -1.398806367069482803e-02 1.211727112531661987e-01 5.553008243441581726e-02 -2.982134185731410980e-02 1.716075986623764038e-01 -3.600225970149040222e-02 -9.809044748544692993e-02 7.089540362358093262e-02 -6.433954834938049316e-02 -1.727899163961410522e-01 1.045130416750907898e-01 -3.253642469644546509e-02 -1.117145419120788574e-01 1.094204261898994446e-01 -9.947906248271465302e-03 -1.310922652482986450e-01 2.825757265090942383e-01 -7.931962609291076660e-03 3.816278651356697083e-02 5.015268176794052124e-02 -7.611425220966339111e-02 -2.379446476697921753e-01 1.410792674869298935e-02 -6.043728068470954895e-02 -8.752224594354629517e-02 -6.868321448564529419e-02 -8.902814984321594238e-02 -1.111964434385299683e-01 -1.206125617027282715e-01 -5.113190785050392151e-02 -5.472463741898536682e-02 -1.189506351947784424e-01 -2.329358272254467010e-02 -3.041142970323562622e-02 -8.776783943176269531e-02 -8.024077117443084717e-02 -3.982543945312500000e-02 -1.805458217859268188e-01 -7.349581271409988403e-02 2.488536993041634560e-03 -1.573908030986785889e-01 -8.379789441823959351e-02 -1.005195155739784241e-01 -1.988788545131683350e-01 -1.061317622661590576e-01 -7.796636782586574554e-03 -2.272495627403259277e-01
7.000000000000000000e+03 1.032298430800437927e-02 -3.690074663609266281e-03 6.087503395974636078e-03 1.416619587689638138e-02 -3.094837535172700882e-03 7.580043282359838486e-03 1.547036506235599518e-02 -4.360937979072332382e-03 5.180195905268192291e-03 1.168714184314012527e-02 -2.422261983156204224e-03 6.633203011006116867e-03 1.770604960620403290e-02 -2.680805977433919907e-03 1.047913823276758194e-02 1.664836890995502472e-02 1.359017845243215561e-02 3.031436819583177567e-03 1.859425008296966553e-02 -8.455793373286724091e-03 1.537388842552900314e-02 1.417399011552333832e-02 -8.681533858180046082e-03 1.444085035473108292e-02 2.336864732205867767e-02 -6.912637967616319656e-03 1.069736666977405548e-02 2.439978346228599548e-02 -2.839530073106288910e-02 1.784475147724151611e-02 1.615260355174541473e-02 1.549238897860050201e-02 1.403333991765975952e-02 1.226323656737804413e-02 1.504689361900091171e-02 2.371504157781600952e-02 9.619364514946937561e-03 2.501264400780200958e-02 1.079311501234769821e-02 1.295022293925285339e-02 1.255612354725599289e-02 2.951943606603890657e-04 -1.353926490992307663e-02 -1.302043348550796509e-02 -4.861722886562347412e-02 -6.147838234901428223e-01 -2.436258457601070404e-02 -5.868458747863769531e-01 1.466005444526672363e-01 3.172351419925689697e-02 1.967239230871200562e-01 2.700670659542083740e-01 3.386292979121208191e-02 3.143309056758880615e-01 1.691233925521373749e-02 -6.760971155017614365e-03 2.305719256401062012e-02 2.471070922911167145e-02 7.770769298076629639e-02 -8.111370354890823364e-02 -6.061669439077377319e-02 -1.148112267255783081e-01 2.982451580464839935e-02 1.488171052187681198e-02 3.891204250976443291e-03 4.630304872989654541e-03
8.000000000000000000e+03 -2.101947367191314697e-02 -2.895854413509368896e-01 -1.298244744539260864e-01 -8.565042167901992798e-02 -1.619737595319747925e-01 -1.020160093903541565e-01 -2.809374928474426270e-01 -1.016738563776016235e-01 -6.706563383340835571e-02 -7.090044021606445312e-02 -2.571847140789031982e-01 -1.246614903211593628e-01 8.267900347709655762e-02 7.269214838743209839e-02 -9.648188203573226929e-02 2.780173718929290771e-01 2.478274703025817871e-01 -1.716920584440231323e-01 -2.192031405866146088e-02 1.183826290071010590e-02 -1.031562569551169872e-03 -1.482038646936416626e-01 -9.982661157846450806e-02 7.699938863515853882e-02 6.230509839951992035e-03 5.239327996969223022e-02 5.214890837669372559e-02 -5.739208310842514038e-02 3.535507991909980774e-02 8.158286660909652710e-02 5.358233675360679626e-02 1.037559360265731812e-01 1.335069090127944946e-01 1.794871389865875244e-01 -1.068794950842857361e-01 2.027996443212032318e-02 1.896932125091552734e-01 2.388552427291870117e-01 3.626877665519714355e-01 -1.854613572359085083e-01 2.140867859125137329e-01 6.904347985982894897e-02 3.593371808528900146e-02 5.695758014917373657e-02 4.012219142168760300e-03 2.317164465785026550e-02 7.027470320463180542e-02 6.358872167766094208e-03 4.768330231308937073e-02 4.892905429005622864e-02 -1.951950602233409882e-02 5.297770723700523376e-02 4.251157119870185852e-02 -2.006122656166553497e-02 4.074912890791893005e-02 4.848320409655570984e-02 -3.205115720629692078e-02 7.346790283918380737e-02 6.280829012393951416e-02 -4.337466880679130554e-02 1.245451159775257111e-02 4.327125474810600281e-02 -6.203126907348632812e-02 2.817109413444995880e-02 3.797604516148567200e-02 5.040633841417729855e-04
9.000000000000000000e+03 1.896974071860313416e-02 4.663274437189102173e-02 -4.654093831777572632e-02 2.018260583281517029e-02 4.068301245570182800e-02 -4.053214937448501587e-02 3.500710427761077881e-02 4.502177610993385315e-02 -7.046111393719911575e-03 8.182582445442676544e-03 4.807492718100547791e-03 -4.836500808596611023e-02 1.833365485072135925e-02 7.106012105941772461e-02 -6.187272444367408752e-02 -9.492412209510803223e-05 3.251608833670616150e-02 -3.505482524633407593e-02 3.142726793885231018e-02 1.317487955093383789e-01 -1.095296144485473633e-01 4.193751886487007141e-02 1.544569432735443115e-01 -1.249161437153816223e-01 2.613293007016181946e-03 3.333996981382369995e-02 -5.274694412946701050e-02 2.341892570257186890e-02 1.045541986823081970e-01 -1.409972459077835083e-01 -1.342164427042007446e-01 -1.953304708003997803e-01 -1.174196973443031311e-01 -2.638825476169586182e-01 -1.388367712497711182e-01 -2.696710228919982910e-01 -1.568038016557693481e-01 -3.643220365047454834e-01 -8.316762745380401611e-02 -6.290315836668014526e-02 -2.327268570661544800e-01 -3.581277653574943542e-02 5.959540233016014099e-02 3.309391438961029053e-02 1.904418021440505981e-01 1.273774504661560059e-01 3.593808040022850037e-02 5.148038864135742188e-01 4.686702042818069458e-02 3.333800286054611206e-02 9.696213155984878540e-02 1.014853455126285553e-02 2.677062712609767914e-02 -1.024235188961029053e-01 4.352963715791702271e-02 3.297605738043785095e-02 1.140469908714294434e-01 3.209749236702919006e-02 2.753543667495250702e-02 1.232715770602226257e-01 5.394157767295837402e-02 4.046452790498733521e-02 1.195998340845108032e-01 4.109802842140197754e-02 2.849012799561023712e-02 1.025521680712699890e-01
1.000000000000000000e+04 4.154215566813945770e-03 5.619681440293788910e-03 -8.297919295728206635e-03 8.957338519394397736e-03 8.482665754854679108e-03 -1.245781406760215759e-02 8.488642983138561249e-03 7.733163889497518539e-03 -1.178850792348384857e-02 5.446248222142457962e-03 5.013459362089633942e-03 -9.164066053926944733e-03 1.652432419359683990e-02 1.254094578325748444e-02 -1.277106069028377533e-02 2.311025559902191162e-02 1.820260845124721527e-02 -1.578770205378532410e-02 1.732625626027584076e-02 -1.287114107981324196e-03 -1.240494940429925919e-02 5.870412569493055344e-03 1.764295739121735096e-03 -4.540647845715284348e-03 4.024805501103401184e-02 -5.393318459391593933e-02 -1.144069712609052658e-02 2.957518212497234344e-02 -1.180958896875381470e-01 8.544573211111128330e-04 2.208315730094909668e-01 -5.418183654546737671e-02 1.803359249606728554e-03 8.325415849685668945e-01 -2.301620990037918091e-01 -7.745410501956939697e-02 1.646990180015563965e-01 1.604758352041244507e-01 2.585874199867248535e-01 2.687068656086921692e-02 -1.582724899053573608e-01 -1.585784405469894409e-01 -6.472474895417690277e-03 -2.195080555975437164e-02 -1.664264127612113953e-02 -1.267475914210081100e-02 -2.331200428307056427e-02 -1.889290288090705872e-02 -1.456095650792121887e-02 -1.090411096811294556e-02 -8.484588935971260071e-03 -2.068049041554331779e-03 -8.074873127043247223e-03 -5.464871414005756378e-03 -8.295039646327495575e-03 -1.157248020172119141e-02 -4.072605632245540619e-03 -7.129569072276353836e-03 -1.112157199531793594e-02 -5.497191101312637329e-03 -4.841581452637910843e-03 -7.960422895848751068e-03 -4.858347820118069649e-04 -5.290116649121046066e-03 -9.252053685486316681e-03 -1.777933794073760509e-03
